age,gender,APOE_rs429358,FOXO3_rs2802292,TP53_rs1042522,SIRT1_rs7069102,TERT_rs2736100,exercise_hours_week,diet_quality_score,sleep_hours,stress_level,smoking_pack_years,alcohol_drinks_week,biological_age
45,1,0,1,2,2,0,2.1575159262997485,6.752661113391043,8.10468019848077,4.512427365132374,0.5047494209020433,1.2592189582668913,27.743536413157948
46,0,0,2,2,2,2,3.7564211631005637,3.9949494936734546,7.20249213669192,3.3151452641688275,8.260187040122771,10.003668238612793,39.447564777297046
52,0,1,1,2,2,2,1.5336741349360936,4.131001651276106,6.750183835761692,7.502035771187753,8.696235090146693,0.1396119468833869,60.28171865266785
33,1,1,1,2,2,1,3.850745459977633,1.9266113659429456,6.80799051781575,5.59602316367635,6.420167679700246,4.156080568968638,29.296378215892222
50,1,1,2,0,2,1,4.304287798224048,8.981196983029989,7.764863004049058,6.432983204406414,5.753559031085218,2.4320040059212547,18.0
33,0,0,1,2,2,1,3.751365058789682,4.65982276326047,7.284559305324837,3.515882740920806,1.3189722426222181,8.65560362150984,21.50741053990198
39,1,1,2,2,2,0,3.5656153504004293,6.027177803058589,4.641443497666675,4.820347263400296,12.605071522306776,2.8281680758629495,40.09597294725197
34,1,0,2,1,2,1,1.265438292272205,7.077816551583368,8.059088392672507,3.4739058977504635,1.5637930873288277,10.624448252838341,24.860967091206334
48,0,0,2,0,2,0,0.8910869793001532,4.057463952193256,7.703035668664189,7.828726279075983,1.007550256164483,4.2581512342589605,47.18311229600775
66,0,0,2,2,2,2,3.2014846891594124,4.304808090152213,7.391056006604257,2.8348511321846903,5.087936979536188,5.035027353108106,37.2999343845012
32,0,0,1,1,2,0,0.5842693514120028,4.158156601851365,8.691023620493336,2.9837026679973784,2.2636035742624028,3.164571171843332,27.8524345720564
48,0,0,1,1,2,1,0.4807993290404311,1.0,6.030918501783894,5.1358608668520285,13.517409607640335,1.2114723120423534,51.123072374453464
40,1,0,1,2,2,1,2.1332206183485636,5.869721952741924,5.720653170896248,2.6658357377777446,3.0832424208725766,1.3874222194994008,29.974845667378926
73,1,0,2,2,2,1,1.5062065197717007,10.0,7.6011402961491745,7.8249060338129555,0.8939502578347693,0.21351581505437062,32.77886884468206
50,0,1,1,2,2,0,4.4167344696506445,4.941120027173904,6.09186422140394,2.1802750444452954,15.794627433396588,1.2168052856355642,34.25628577868894
51,0,1,0,1,1,2,3.1956454620028114,4.995750550608858,8.999811264037886,4.524647632312643,3.6225072795298114,3.182518856232557,35.62566596009434
61,0,2,1,1,1,0,4.2859129513471945,5.260375335367961,6.168156146851816,4.165713970204729,3.6548571642001857,4.4196388601506005,30.93246017778094
28,1,1,2,1,2,2,5.986608599307958,6.623218883640057,6.137699269166905,5.601433321604862,2.4371952439217455,3.324089684435493,22.164239308124433
74,0,0,2,1,2,2,7.684120656892157,7.762891864549319,6.516594633245615,3.395473186032622,9.039254473666013,0.7311340985041741,34.37334565223169
48,1,2,1,1,2,1,5.50745654562958,4.331031722462158,6.643316786473222,5.515124699773229,1.6958848002526095,4.536551871695843,29.854161884533262
43,0,1,1,2,2,0,3.6837731021101727,6.925149297448335,6.557643062585486,3.278053332447638,0.06902276903197582,2.2466765703497575,27.24489556363235
60,0,0,1,2,0,0,1.3977740436153294,5.828505790483639,6.68424870940104,2.981309931572578,3.4385890008836824,1.307218115959276,29.270218647046974
63,0,0,1,1,2,2,7.2352532785098695,6.597758008941541,6.565235750594646,4.54794587176476,13.010815656345219,0.7223513772308078,35.3096580980046
34,1,2,0,1,2,0,1.152811592004229,6.902583084065266,5.133028374322419,4.791005043606442,1.5959785015406198,1.3778315710543187,33.926193299137516
49,1,0,2,2,1,0,6.093307480609768,4.05039443284123,7.6055670432728375,4.43861684471233,1.5483123162877317,1.314849751866325,27.69813208309301
42,1,2,2,2,0,1,8.240325275242423,4.947846707578652,6.47711635085606,4.2246553166761975,6.698960335778398,3.888328401371857,27.8320329463366
43,0,0,1,0,2,1,4.483842248127735,6.92472158516318,6.816394109949088,7.7290340973451706,7.470140320896044,5.932444223180728,33.909980491123555
60,1,0,0,2,2,0,1.434595462371369,5.719630769755266,5.543087744003686,5.603430303492445,2.8595752787035704,1.4119820245072074,45.360094168864585
34,1,0,1,1,2,1,2.2640680947422283,7.584477016258186,5.17060050257602,5.488378493037054,8.968104136093643,2.8095702325766547,33.82882173965794
57,0,0,1,0,2,1,3.9377454995026873,5.555211781126218,6.887170175652669,7.147899309008283,0.9433065572083803,2.8470153560729945,29.74853159814611
79,0,1,1,0,2,0,1.7475098135017502,8.020955841772583,8.865691526382692,2.2796247492092427,2.2866247096992605,3.707356649173697,26.733250929852673
74,1,2,1,2,1,1,3.6432157811645705,2.074816325142632,8.82473997688756,9.15747646003149,2.589905107679564,2.268725566199161,80.86402863076623
29,1,0,1,1,2,1,4.43164118661341,6.646689265458409,5.909637945206406,1.6417777482112994,1.8756196610203286,4.003070513990691,18.0
71,1,0,2,0,1,1,4.74684141378218,3.420686345523383,6.111953338592155,7.462832578886626,1.2278248983896545,1.7879431977988598,50.208755842988296
73,1,1,2,1,2,0,2.2374484358572717,8.242746301887422,7.204220640415343,1.6405494727473742,2.063578115469044,9.697451430943698,29.971375622517154
59,0,1,1,2,2,1,3.337599867669256,5.70128011490472,4.0,4.871019578058062,0.0908360626134986,1.6635883623526468,55.36150659189239
68,0,0,1,1,2,1,3.8049735917938765,5.318992289051632,6.296701467319155,3.763595117828829,6.076012017264224,3.138928003457481,31.04746790777142
58,0,0,2,1,2,1,0.7323733211883063,4.347564519924884,7.267128672648508,8.054581727152483,5.75942034532349,2.507232197489807,56.4086256906137
57,1,1,2,1,2,0,2.1703670641080093,7.3273898832997055,6.7241973313705,6.542057111684247,2.991168235322597,3.474579158483839,41.78985020861821
79,1,1,1,1,1,0,3.5000339844456883,7.13628607220657,4.7208603425021085,4.4255013145663495,1.9497966117985908,6.815143347011713,42.71388862526354
45,0,0,1,1,1,2,4.394268897048097,5.43694189259445,4.805526881263666,6.063286052905292,2.846632361068519,20.54103486424898,69.84915866327351
41,0,0,1,0,1,1,8.744316811102966,7.330868354215056,5.282663427124978,5.563655235732462,13.785216188371741,1.6791600729122074,32.41455860261196
46,1,2,0,0,2,1,4.139098750015052,6.441244765813305,6.907033040596903,6.403464296266135,4.626214023116747,2.0531619601964075,35.74266121233631
72,1,1,1,2,2,2,1.105670341233257,6.171921666258582,5.996875695157516,4.60661325907207,6.571865469797602,0.7682140236800554,53.63403430843763
61,0,0,1,1,2,1,1.6343401828418802,7.565755030343539,8.868603343159515,3.611577028948309,1.303686787516471,4.3833353474070185,34.135044111818786
39,0,0,1,1,1,1,6.33091360026992,9.622695977473766,5.396207783147185,1.0,0.49776468570752475,0.8636154045156239,18.0
59,0,1,1,1,2,0,10.90733856525402,6.5637882299855645,8.473565131666438,4.3110007744159855,0.4342475034203485,8.969139161615216,21.513242674642946
52,1,0,1,2,2,2,1.3596532978565392,6.566869767824293,5.55639376616834,5.268816635566407,3.193473517243013,13.436327042600382,43.341835625749226
31,1,0,2,2,2,1,2.1095289574228477,7.8372225235007384,10.0,2.998591048307264,6.306003242487029,5.620478280376855,28.510280858617005
56,1,0,1,2,2,1,11.231424796753732,4.095066050785164,7.794643294484912,4.848807981964795,7.438765439861709,4.179005184768396,22.458695686347518
35,1,0,2,2,2,1,9.489858153274824,5.633845789648656,4.339491543924725,7.228154731701574,6.3721517215459595,1.0458074598474942,37.371268696065535
34,1,1,0,2,1,2,5.055012565453466,5.2278299185907855,8.46032036632099,5.178402140876303,12.195604265251713,8.779037132129366,28.5327914310475
33,1,0,0,2,1,1,2.1432580563243806,6.600793283823826,6.4454877582051955,3.522862526960475,0.2670167839274615,0.4835513610103128,20.79380307622051
38,0,1,1,2,1,1,1.3049787553238108,6.433880283859922,8.113496471585075,6.846381373724809,9.6668279106909,5.498262928742406,44.00580380775524
37,0,0,0,1,0,1,2.012162530268696,9.517130700269442,6.9868455553480535,5.438450434160666,5.404008155487244,1.7293837861654233,18.0
49,1,0,0,1,1,1,2.4785413668814935,8.998374347440796,6.5738658114425625,5.380912063232302,0.9650126512431045,5.387365350321901,18.0
26,0,0,1,2,1,0,2.5724186666013322,2.970372750597592,6.695463103307377,4.142458604806212,5.734509464385557,1.2584552622346041,22.897342878512408
59,1,2,1,2,1,2,0.7218320896499109,6.714535543322092,5.594383771789893,2.4797511357095927,3.5847364491597005,0.4836470375192668,51.00441125437423
31,0,1,2,1,2,0,1.5454238689710285,7.416379673445594,6.471094457935628,5.486689920904061,2.2239508564953794,2.5759441970619217,27.769773345437088
45,1,0,1,2,2,1,3.5792213453665065,6.168102695426555,5.449257688188947,5.735249457658218,1.4248165858650819,6.354727079400369,30.67385790743951
42,0,1,2,1,2,1,2.0801414256009245,4.968027417644139,6.433525361796739,3.5660268807313766,3.1195459765299764,5.735521470894778,32.84157771068677
27,0,1,1,1,1,1,1.069360902303636,8.757430905732202,7.234075479370956,5.311830610641966,1.366481200548597,7.889438231165032,18.0
66,1,2,1,1,1,1,1.4043731033922764,6.660318329265728,8.269288062255768,6.86955218523029,0.43240531886617334,2.621132858385817,48.63260409266547
78,1,0,1,1,1,2,2.805727181124064,3.913162307228807,8.783862425600187,2.967497750502186,9.357912903722557,7.285573211309211,49.83435486743288
63,0,1,2,1,2,1,0.8708356907624303,7.952044538425398,6.9850547595563395,5.84449844331953,4.492708188763974,3.138844607601749,44.29029744636645
65,0,0,2,2,2,0,7.8796343707317185,6.935483967918533,5.6488971096617036,4.799908528777866,2.260187227181663,0.9955742965190626,30.96363687125087
73,1,0,2,2,1,1,0.9265124587794384,4.712676402807996,6.937953803685166,6.919752277229176,2.959093739868171,1.224165408496507,59.65477416403836
35,0,2,0,2,2,0,5.340196771502309,4.473067238023734,6.805815312298802,7.15443205990811,10.006012795060936,1.1728791119340516,41.66851698109174
63,1,0,2,1,2,0,10.788472563706986,4.407738486673521,8.58126573653154,5.123297119182652,1.9271618416395984,1.7122410622329085,26.36695966728361
48,1,0,0,2,2,0,1.030498152663625,8.367504101002162,8.050530000739885,4.9948769243733055,2.3915747434975243,3.3892901658848635,19.895386583850904
70,0,0,2,1,1,0,1.253962751074629,7.178936317359084,7.279175628128901,4.552567091193433,7.263889292500499,7.631099191343264,44.48404712571087
43,1,1,1,1,2,1,2.842530508447183,7.912457480998632,8.824844728827273,2.883280501873275,1.1189851421270725,7.309067234860597,27.671609182578155
28,0,1,1,2,2,1,2.2749882659592684,6.408996147837172,6.39259149036036,5.787605886725014,5.383215232310905,2.708298396066999,33.3899771833172
50,0,0,0,1,2,0,6.467206417638686,4.636897197092948,7.752255159680667,5.122267297551456,2.8486672946923326,4.580352521073155,23.242534230113986
62,1,2,0,0,2,2,2.691342231823217,4.411327090862013,6.394135525884463,3.4890783629330175,3.467321810251469,2.4969933816208787,45.602615321073955
66,0,0,2,1,2,0,1.52013479534815,8.146297375538229,6.434145888048131,1.0670514889802707,7.729503109165414,0.3206149822132117,21.874359727614255
56,1,0,2,2,1,2,5.5819623456343495,6.8924579023298564,4.518199117485828,6.101207029308377,24.904671088717187,7.566153444947394,63.25280181845581
63,1,2,1,1,2,1,2.4868998636461677,5.468613046546958,7.121080134707068,4.287822095412071,8.904451486939584,5.340655820233773,43.922423859505734
69,1,0,2,2,2,0,1.4851494774854175,6.042708837875512,7.155000199481373,6.368504657984827,0.8750058795886357,0.4502524928836865,39.914346064795524
70,0,0,2,2,2,2,1.7145292215255497,7.9961752920797435,6.8356060072502824,2.272870676479879,1.2715706982869492,6.19183235218313,42.781451314877735
60,1,0,1,2,2,1,0.9939093303724541,7.126368907935504,7.544874773738733,5.1434529714557815,2.637574568334631,5.164363025305292,36.973224912054434
64,0,1,0,2,2,1,0.3693996165957794,5.815462154660961,8.199441344381603,4.936512496065922,6.351035276912897,1.3381725213921793,53.51285611774831
61,1,0,0,1,2,1,1.091783043861871,5.90750113591526,6.97891398446915,4.580447322675601,3.5603368728409994,4.454376430897259,33.80092477742053
57,1,2,1,1,2,1,2.743223003217277,4.8189784448530455,7.724129535890952,8.160904485408487,11.60377969987076,13.255800893918943,70.3367367772878
60,1,1,1,1,2,1,2.4395120397407006,6.04630755671997,7.448372572684376,5.3218274148668545,0.24950017119422435,4.435880175653507,34.32126604100344
27,0,0,0,1,2,0,0.790344460006263,5.4242906974550795,8.29165491396812,1.5382536027718334,1.495515077967415,4.587375817593262,18.0
33,0,1,1,2,2,0,1.5467698400842207,5.899726812302104,7.63977767350387,4.198535692500437,1.2376396960633849,3.014889048458101,24.49654598794048
32,1,0,0,0,2,1,5.059360787405999,4.916874723147756,9.187067239445604,1.7731287182942603,6.816229106322901,5.828016054912076,18.0
57,1,0,2,1,1,0,4.763695361607388,3.3205426864522942,7.317951399219105,7.830707403598861,3.1253080524990957,5.664893588813446,36.42579455094607
30,0,1,0,2,1,0,3.419078910847473,7.907599079743758,5.8752068467259315,5.492558468777402,0.07563438594867403,6.582753571718737,23.696108795064628
65,0,2,1,2,2,1,1.1968126496604226,7.14623980229802,8.51415239837721,4.680018145021347,7.423655671570636,3.5967879574768915,50.21732788899598
63,0,0,1,2,1,2,6.424081019164073,5.469055645061853,7.7697260282443,2.1786377193546227,2.245542552346783,2.296550666702322,29.164008767522738
28,1,0,1,2,2,1,2.8574507196319243,5.356378707858579,7.57035538376709,5.345609898031805,1.5086369620114006,4.699699875650731,19.853317558594167
37,0,0,0,2,2,1,1.703052184263764,3.2225078771799485,5.1485129002834515,7.097930635037418,1.0088534472117385,8.49804332483507,46.01535096091536
73,1,0,1,2,2,2,1.2410930483758529,8.131756494740188,8.786588087863011,6.183063702382051,14.594984689952902,0.18012558454486002,54.80640041388271
26,0,0,0,1,2,0,5.401302081199069,8.507899842940741,8.201887891948589,6.1043676573328725,14.239840662119134,4.146222961058342,18.0
29,1,0,1,2,2,1,0.10291821112840158,5.824023513828965,7.376842797871396,7.8684322295913285,0.39820875132281297,13.798335305306576,49.35600560426096
68,1,1,1,2,2,2,4.005823829518523,6.653564292371178,4.0,8.056801994145967,1.3248260577425826,4.0605329487839725,76.0425724491716
51,1,0,1,1,1,2,2.178855710359169,4.02259686085748,6.594086256479027,5.216279584520057,5.193977453495997,11.539670887960884,43.74353230458945
56,0,0,2,1,2,0,7.021765354703641,6.171197348555649,9.295155071318039,6.177060493540907,5.549751483932287,2.3366419481578733,37.22808431149167
45,0,1,1,2,2,1,13.276379895199371,4.623996885499213,7.572413759885374,8.427284567759578,2.7036048811680775,4.796390532322283,34.891880665501276
32,0,1,1,2,1,0,1.7150983974389349,4.630927714709017,5.548018888853358,2.9914469177959653,4.202553070854328,4.779153863891452,26.19321741021077
62,1,0,1,1,2,2,6.489808863754356,5.4228058910397605,6.331282530062167,5.955989238092115,6.06390042757606,3.9285111590995436,23.135312189732307
32,1,0,2,0,2,2,4.150567349547697,5.151424773038974,6.521747135528979,2.9558047381302752,15.029842837358466,22.104477103224024,53.55610188869852
74,0,1,1,2,2,0,3.828802063014964,5.743467369142942,8.355068399420825,4.2525822057962195,6.456910416281692,2.8155964776801268,49.866614541720836
27,1,0,2,2,1,1,0.8079772749724049,8.113292661446764,5.1892440606284875,7.676177566448754,0.5841897111163923,2.078294552675257,32.85740027996708
78,1,0,2,1,2,2,2.033495640599942,1.7760634496284986,8.268523805669933,3.312342631916449,6.326522172713078,2.9461035864940808,46.62810160372269
68,1,1,1,1,1,0,6.306401004169457,4.933460748536287,7.947636063814583,7.180889018051804,0.35064434246755316,0.3990007440806583,37.05717918494514
27,0,0,1,2,2,0,7.629294569210301,7.263521173836654,9.690720939781787,3.785417824575805,3.490871346192594,4.792292232080983,18.906185446392023
46,1,0,1,1,2,0,9.344974304997796,6.389436649507734,7.6394810109021725,7.1987200732833365,3.7421921852427014,1.0691407682888039,23.973287011498016
30,0,0,0,2,2,1,2.042156563087899,4.440490942784004,5.512888693338208,7.926673043959808,7.5313548829579595,0.24642265353799458,49.527179168614985
26,0,0,0,1,2,2,4.660380623433726,10.0,6.942355867618622,3.1871146970633353,0.058129849258373584,1.8784208871080765,18.0
47,0,0,0,0,1,2,2.119502626481415,10.0,5.810257232605531,6.275883846573245,10.38730021473957,4.05643429082073,20.56183885227515
68,0,2,1,1,1,0,3.598868260521758,5.968987788740591,7.466685585478991,7.219054545382565,5.451505557537936,2.161067227467867,52.792224409816285
26,0,0,1,1,1,0,4.610282468841578,4.017119007449891,9.091484468460417,4.134757600285126,0.15843821047823126,2.171824151618312,18.0
62,1,0,2,1,2,1,2.1906605814969238,5.497765066653556,5.970339843231371,6.137391197573387,0.8719471529167901,1.5173394978026882,38.3831618668422
41,0,0,1,0,2,2,4.885076677481041,3.745359885968346,8.117873384932995,2.6092128812541904,0.20159773913479825,17.335806592093057,34.824514029110624
59,0,2,2,2,0,1,2.7379148422663606,6.801292700570711,6.257050366317486,9.38294456271807,7.260880396010255,4.774699214453985,77.69007576764152
58,0,0,2,1,1,1,3.0868878850980024,7.151121441575162,5.139067425132172,3.51007113201344,0.9371032298552585,4.264619194008752,36.3111168393621
47,1,0,2,2,2,1,0.8208729250939432,7.97064582536779,8.918411233167221,4.422957839928208,0.23336195542280325,2.8241517871407718,32.690668468171864
54,1,1,2,1,2,0,1.9449026966995373,6.798843618569216,7.279244142463586,4.733878249483115,0.7424288809904868,2.4738252829468577,33.42915122855532
76,1,0,1,2,1,1,1.975231263850786,6.457519014788682,7.58972291940688,5.1633693312985995,4.099871246458877,3.3225101160817667,35.54865493884446
32,1,0,0,1,1,2,14.059541238153708,3.984903319101268,8.034048373639173,5.895838283770379,3.420803652294524,0.10105817158561736,18.0
46,0,0,1,1,1,0,1.6108237372000567,3.555030571883173,4.959097367375312,5.863184597829705,1.4135214310007944,8.301756267924914,46.884681222220316
68,0,0,1,2,2,1,3.0405904219338837,1.9584537370539898,6.681177063585577,2.7800837840366683,14.317846147694109,7.6424018942549266,49.612854013086945
60,1,0,2,2,1,1,1.6408995453046198,6.161767738846329,5.0288038906011625,2.50245422607646,9.64852118447187,0.8639486457605021,43.45801783203899
29,1,1,2,2,1,1,2.7439013224606685,7.726535176250386,6.3719622260721165,8.396651142804568,1.887749003725989,0.6174687188900632,36.21911103646515
37,1,0,1,2,2,1,3.5485935468577634,8.303351574328213,8.379132670371463,7.3155848072482925,3.217709904744649,2.6504931466102706,24.31516970549788
53,1,0,1,2,2,1,1.3564144242011942,7.67521378521927,7.53943040939579,2.3953127039334516,3.6368631538585445,2.003292451380614,36.849191757198696
55,0,0,1,1,1,2,6.009657879695083,5.265600801325891,6.259479005995779,5.792144512828902,7.0565385114367025,9.463959536131199,34.62848013001864
71,1,0,0,2,2,1,1.4207933575250151,9.71830443371259,7.029657237307665,6.625190373348211,2.792614281870775,5.213787694526396,18.051559917552495
79,1,0,1,2,2,1,0.7062508923173315,4.102410951839767,6.825465767833738,9.126766032239459,3.953477734752236,3.7589665559118357,70.15107415243857
40,1,2,1,2,2,0,3.325483834098363,4.009004155761892,7.3730929705173756,4.050301463629306,2.6599531898231006,3.7920140005941203,28.136662607438243
66,1,0,2,2,1,2,11.08105782795782,7.533409225473685,6.249558120553727,7.043169386847843,7.194696763848517,3.6214280160329775,39.93201027226038
54,1,1,1,0,2,0,0.490936309266402,8.812479531537129,6.852932309325684,6.453371082509575,4.0589102380985596,1.6885467796110627,24.88202380385855
79,1,0,2,1,2,2,0.9424669950863128,9.585298139761832,7.1815232793497055,3.6231790778177184,8.794930462683904,1.0685271637056113,40.10462312973444
40,1,0,1,2,1,0,5.678327673131811,7.994213265917335,7.51095131815256,4.310987962897502,0.2761672791388296,1.0670473492538777,19.147212729723226
36,0,0,2,2,2,0,1.6048342395837665,7.469200373936016,7.263324714764224,3.4974019212950287,11.733017241667854,0.7759451624921828,30.24284344478083
41,0,0,0,2,2,0,3.71347776296126,7.625652544703604,5.0342946763876215,5.721250060695094,8.557088661474063,2.4545321505633466,36.67131752957389
40,0,0,2,2,2,2,6.736962002264397,5.443759491634404,5.488049679792837,1.909216885600077,8.53262749843457,3.497510560848283,31.96162258838563
36,0,0,2,1,1,1,5.414347626676319,4.397440342402067,7.748785323839677,4.564035363837564,0.7559103486313055,3.524287155790626,18.92224880197272
32,0,1,1,1,1,0,3.5248739147943717,6.549413725466815,6.694865909985302,4.285045254292058,1.5290460697562587,0.19619138797084895,18.35412372886534
44,0,0,1,0,2,0,3.5741125068380173,2.6086759533608728,6.4666396850508585,1.0,19.625953016219395,4.518767876838337,31.227184708448277
27,1,0,2,2,1,1,3.5176237404882227,5.383330540945553,6.698429882605307,5.616999189309071,15.006243277463563,5.595116122198033,24.571243142627036
40,1,0,0,2,2,0,3.9964346712988914,4.93856200078843,6.696821954948858,6.3548146018449465,1.284436826225289,1.150654549751385,22.481570991144718
54,0,0,1,1,2,1,7.900736301592148,7.166543319312979,4.8790044103283154,2.1014386537194425,2.836121662067004,4.708058086748857,31.34316588974868
69,1,0,1,2,2,0,1.151709755408622,6.440261607457063,9.075157204070962,5.0053219070861035,0.847676892539232,1.1046392608476785,44.40589847875905
47,0,0,2,0,2,1,0.9989871172367517,8.972942641449945,6.864775964187592,2.2479227672612745,1.523382800187009,2.71082086810589,20.271171201553972
52,1,0,2,1,0,0,4.891410334896732,7.64457168773239,7.017453874805806,5.24431651663303,1.0211704204864294,6.496200305001663,19.295615692494408
75,1,1,1,2,2,1,1.8142145421032394,4.72176758588894,7.094519606545821,7.338393162965369,0.4220032025683972,1.5239048731175622,63.31865687885479
64,1,1,1,1,2,1,9.069213544957536,7.345022658096223,8.1546795320544,3.9845438563295685,4.331302706872351,5.388039679626267,20.611029584143964
78,1,0,2,2,1,0,3.8237699509058185,2.5454705055515263,7.82036703049048,4.412107943008548,1.377355933468314,0.36535330141577443,47.838003973331325
29,1,0,2,2,1,1,9.799295162768601,7.46479225111017,6.910181100173471,9.227427289252319,24.294156591980393,1.1712762736855595,52.60417972432623
44,1,2,2,2,1,1,5.332310235036241,4.507666127978921,5.952842228806839,3.5100898301916184,3.6225675114872002,2.8318413267062956,37.17459626556848
64,0,0,1,1,1,0,2.5401841042812734,4.784443737352322,8.484037783659426,3.1289092113845665,2.2243648932922575,0.1555794886496545,31.76633865841219
68,0,0,1,1,2,1,3.250270103770473,8.685951276154512,7.067242330512515,4.989519914506239,12.218564694615829,4.789764950652218,30.128708985547096
25,1,0,1,2,2,1,6.405508909705037,6.7790750323057525,7.713908356235985,9.833068956746786,4.847747902538554,2.3357248502679036,45.017919499780575
54,0,0,2,2,1,1,0.7455694990509438,5.613797815465754,5.698494431188276,5.506767456383992,0.6795500631668355,4.142550728443597,43.971644664626034
45,1,0,0,2,1,0,6.677898875019198,8.032781642958962,7.778906130385752,3.684222745436583,3.443987834421576,6.341239392811454,18.0
44,0,0,1,1,1,1,3.0827528560841717,8.946529411632534,5.289832735031097,6.191652151531927,2.908737046725566,0.42997596806005545,23.849884822898463
30,1,0,0,1,2,0,2.7224402319819396,4.000571095006689,6.523210644701114,6.490072493211537,7.243659580209593,5.526383204870822,25.96674416503851
46,0,0,1,2,1,1,12.90256205195307,4.572504122983018,7.159485311460777,6.213437024834285,5.917219388920515,2.2015756541015326,25.6274505545732
42,1,1,2,2,2,1,7.95327397300881,7.622387650613448,9.084767088082298,6.565391928808946,2.3164615584663726,8.800371231517568,27.58151255071762
32,0,0,0,1,2,1,1.552263026343896,6.613186060215155,7.790035996796566,6.872001742385153,3.1694817071901844,3.180721098974206,30.983083633394614
63,1,0,2,1,2,2,4.073370854616906,2.2777463504464266,8.724891653834392,4.7428828384734585,3.6572374472023195,5.536782505649077,35.61918594547286
56,0,0,2,2,1,0,1.356691065908983,9.56536903951726,7.552013845914077,4.742881735231181,2.7448959376205,2.4125674421445464,18.0
57,1,1,1,1,2,2,4.622273831684396,5.036455945253219,5.6680515400750515,6.682067279875169,0.5698841711294226,2.5915401960550613,42.249480605968465
77,1,1,2,1,2,0,11.36103230237514,3.9901453618642324,5.6748761008493425,1.0,11.792914537084995,1.9115840201882555,37.04648771568682
40,1,1,2,1,2,2,9.009754690732333,6.023208442801061,7.9136649153214575,1.0,5.5822521010566915,4.972479216559388,19.811824453754202
36,0,0,2,1,2,1,4.480896299690268,7.80416331821141,5.7978980388603665,3.8047398417868905,3.1717528952915846,3.529561250125493,18.043461486591276
62,0,1,1,2,2,2,4.11569156570884,8.269328993722239,5.147337664621201,4.313700892202071,4.215049701259906,2.9195636095814717,30.10598286227761
76,0,1,0,1,2,0,2.8993021855420724,6.114337510180801,5.828812587294756,6.388554556217683,1.1986747606734098,0.03202696266516518,52.594916452687144
58,1,0,0,0,2,1,11.909272003528839,10.0,7.321821817815125,4.039521185715563,3.7810348607573214,3.8407505676617877,18.0
38,0,0,2,1,2,1,5.968046958390891,10.0,6.047485172652993,7.344069025022695,6.8526518947751915,9.828180868844774,18.557230700756126
60,1,0,2,1,2,2,2.2916754800307904,6.89593851028499,8.506188825491366,5.288199039467849,3.8143555014897386,3.497925999634631,38.779538381834584
57,0,1,2,2,2,2,3.5555421918447783,5.875840823227292,7.51241882138123,3.439751674381048,3.276034247736719,1.6186010674642661,32.33911656517656
47,0,0,1,1,1,0,3.6911739478294336,5.326343374133822,7.2270056861395435,7.526751501032384,3.1030691776916743,0.6038876951272055,31.07145964716057
74,0,0,1,2,2,1,1.6372236115953962,5.69441400114256,7.465377916052223,5.55471508618612,7.169504787461168,6.397506800517044,50.708246921145985
69,0,2,1,1,2,1,3.7081130141530503,8.99019542903118,7.724516684824028,2.4031182558429562,6.998715346490725,11.26675459849531,27.951796931515798
26,1,1,1,1,1,0,4.887990652173094,6.671603164640466,7.741922518557043,6.5295532563016305,6.932876561776232,9.352225386100791,23.851390830774648
65,0,2,2,1,2,0,1.4104971704907991,7.7406081054061655,6.019591788358442,6.527592843680065,1.412941989082338,3.0019221691797533,53.13838061650587
45,0,2,1,0,1,2,6.869372956386075,7.3877681787820215,8.512784256112571,2.4459696987589994,4.810298774679539,4.618595755118027,21.923596772268013
26,1,0,1,2,2,1,1.8914009051689173,7.212771404067975,7.753705633398741,5.21448839094237,7.545866336207436,4.723731812268905,20.98770322877786
51,1,1,1,1,2,0,2.3172182101885905,8.178131961475376,6.526051934549589,6.209543517699588,4.126475017948704,1.8379136430131688,29.75309577654563
33,0,0,1,2,1,0,1.84471811080609,7.655126456831803,7.9271913540825745,1.6698711875171073,7.54745043473619,2.446912333386946,19.469249610337236
25,0,1,1,1,2,0,1.552076286187103,6.9533515356430176,5.401029473706762,7.111017148205436,9.634577417958525,2.1033820025804184,40.767593077618955
35,1,0,0,1,1,1,7.704710896453688,9.68976956273815,8.026132244308696,3.62312912757997,0.9551370725627077,9.250341017939578,18.0
27,1,2,1,1,0,1,8.650586716084648,3.3614088652208776,7.345634225111876,3.2696736316565045,1.828872711040424,1.6379292660756264,19.056023433954607
76,1,1,0,2,1,1,2.037340223239524,6.566090547517604,4.426478140763274,4.43181978478888,4.5978510669320105,5.040882228959069,51.49144463976934
47,0,1,1,1,2,0,7.128357012255306,4.944751476410856,9.397455031461472,6.398462290323961,1.7101871726670026,9.504778377826431,45.232556567881495
50,0,0,2,1,2,1,0.8324226002282133,7.839267682826977,5.431487997970956,6.994282832297025,14.183855437155998,2.7620637257330856,56.80212257815746
28,0,0,1,1,1,0,2.6113138046639026,2.7315817671916087,7.688821359095687,8.33021966661515,1.0791905056532582,7.709932827340376,35.839260080412494
42,1,1,2,0,2,2,1.0925445136004668,6.466364570234335,8.697204208237775,3.2134603281608234,2.2076482635678825,5.9176223376959545,32.816100093218296
79,1,0,2,2,1,0,12.553127141723136,6.964752721177753,4.0,5.733760954943527,25.841977148034665,4.748909344919148,70.18234327029363
